PoiID	NEAR_X	NEAR_Y
604	539661.2064	1127114.316
605	539279.2065	1126720.646
606	534637.4288	1121868.737
607	534990.1002	1122239.265
608	534099.8762	1121288.047
609	585882.7364	1112285.165
610	577383.2318	1104160.133
611	586226.4908	1109469.179
612	586289.4733	1109511.298
613	586289.4733	1109511.298
614	586292.1899	1109516.424
615	584238.3445	1111784.243
616	586292.1899	1109516.424
617	586289.4733	1109511.298
618	586292.1899	1109516.424
619	583704.9218	1112319.263
620	586294.5317	1109719.257
621	586289.4733	1109511.298
622	584229.1898	1111793.296
623	581647.2057	1114158.937
624	585701.4991	1110313.13
625	581819.2515	1114036.81
626	586391.1107	1109741.224
627	585137.8894	1110882.203
628	580374.2944	1115052.503
629	586292.5299	1109520.892
630	584986.961	1111030.255
631	581332.9443	1114384.643
632	586289.4733	1109511.298
633	579593.8394	1108855.611
634	586155.3175	1109403.701
635	586298.6615	1109084.661
636	586158.6232	1109406.913
637	579596.8424	1108864.321
638	586220.2486	1108934.183
639	586177.0387	1108955.402
640	586236.2355	1109081.957
641	586332.9399	1109076.692
642	586175.7618	1108939.508
643	586237.7385	1109081.641
644	586227.737	1109099.957
645	586158.1313	1109406.435
646	586239.4187	1109097.444
647	586220.8089	1108934.103
648	586361.8985	1109069.959
649	586239.6381	1109081.242
650	585819.361	1109120.064
651	585814.3841	1110195.378
652	585824.2021	1110362.505
653	585814.0579	1110195.7
654	585845.7027	1110377.342
655	586014.873	1109994.236
656	586056.5551	1109952.202
657	585850.9016	1110380.93
658	586209.2217	1109454.009
659	586215.9066	1109459.882
660	585994.5573	1110014.727
661	586167.6634	1110589.402
662	585984.9248	1110477.02
663	586287.6143	1109509.568
664	586154.9919	1110583.197
665	586255.1137	1109491.642
666	586255.4633	1110632.155
667	585961.0687	1110460.293
668	586389.4931	1110696.646
669	585959.2579	1110459.038
670	586263.3828	1108927.963
671	586156.8883	1108941.607
672	586181.1503	1108938.909
673	586102.0545	1108947.705
674	586238.1514	1108931.62
675	586206.9038	1108936.045
676	586205.7336	1108936.175
677	586289.5131	1109070.755
678	586249.4632	1109079.176
679	586184.3575	1108954.409
680	586257.6145	1109077.462
681	586106.0885	1108947.256
682	586213.9736	1108935.081
683	586105.5136	1109374.928
684	586046.923	1109323.342
685	586223.3979	1109466.462
686	586055.5444	1109309.856
687	586053.229	1109307.726
688	586054.2072	1109308.626
689	586017.378	1109297.426
690	586053.2585	1109307.753
691	586042.5646	1109319.52
692	586141.2506	1109390.031
693	586020.4523	1109300.131
694	586205.7944	1109471.467
695	586054.8868	1109309.251
696	586190.9674	1109457.878
697	586215.8943	1109480.724
698	585481.3138	1109246.028
699	584810.0067	1109224.48
700	552918.4672	1140257.569
701	582257.5969	1105961.544
702	585538.3834	1109248.342
703	584564.5209	1108782.19
704	584415.5906	1108605.616
705	583650.9667	1110108.975
706	584862.1051	1109123.364
707	584474.5615	1108639.05
708	585085.7982	1108695.499
709	585070.3813	1108745.323
710	585005.4704	1108902.422
711	585007.6104	1108898.213
712	584974.0454	1108964.228
713	585044.3304	1108817.062
714	585093.552	1108672.2
715	585055.4894	1108786.805
716	585101.446	1108650.087
