PoiID	NEAR_X	NEAR_Y
382	745686.4877	1234371.485
383	748841.1336	1234533.737
384	699334.0006	1210304.306
385	699741.8373	1210728.874
386	700772.9198	1211998.164
387	703580.9183	1211760.201
388	703500.8078	1211799.141
389	703792.2819	1211687.644
390	746877.1062	1234603.168
391	736885.085	1224037.028
392	743450.7671	1233088.464
393	742509.0036	1210424.274
394	741677.7734	1210432.383
395	739967.9191	1210471.975
396	743967.8311	1210414.81
397	737038.0568	1217702.935
398	702549.7088	1205665.321
399	702447.0285	1205729.207
400	705720.7124	1205265.325
401	703863.469	1213202.475
402	703930.9048	1211653.869
403	703961.6789	1211643.136
404	704000.0396	1211629.758
405	701813.4232	1206038.252
406	717004.2119	1216679.925
407	701717.2072	1212726.983
408	704361.5039	1188384.34
409	707020.9361	1186285.343
410	704266.5814	1185661.873
411	699906.5491	1211884.315
412	698133.3869	1211029.691
413	701942.5227	1211820.252
414	701357.7442	1211311.069
415	734619.2376	1213978.878
416	729104.7142	1210156.043
417	716981.7803	1216618.904
418	718512.6397	1211474.3
419	744266.9563	1197992.031
420	720481.2426	1183067.762
421	720450.2841	1183113.732
422	720588.7739	1182910.128
423	720450.2841	1183113.732
424	721103.1896	1182167.975
425	703173.2595	1202709.599
426	703784.849	1199695.13
427	704114.0273	1200031.691
428	703828.6466	1199704.972
429	704013.5856	1201700.859
430	704170.8823	1200122.512
431	704217.0517	1200531.955
432	734279.7886	1210459.338
433	723319.2005	1199210.441
434	733911.2055	1212755.418
435	714931.5058	1201580.654
436	715677.4648	1194278.168
437	695837.0022	1189101.459
438	712577.1127	1194723.649
439	713141.9155	1192953.749
440	719235.08	1184895.039
441	721213.8278	1193638.806
442	695563.1974	1212223.333
443	712711.2781	1187878.164
444	721692.9556	1226858.457
445	720785.4964	1222244.918
446	713588.2964	1213569.295
447	711564.2132	1212734.458
448	714115.4888	1191943.854
449	705440.517	1185943.153
450	711771.4243	1197930.175
451	707570.6066	1204137.888
452	702051.6696	1206213.204
453	711641.4053	1198138.81
454	713050.4474	1193129.821
455	720402.1067	1183161.989
456	698359.1903	1210856.811
457	778009.8772	1198072.212
458	777966.8269	1198094.48
459	744787.6382	1208403.464
460	711573.837	1198266.636
461	699752.2785	1211760.162
462	698936.4057	1208914.614
463	699099.9966	1211140.457
464	699263.7614	1208181.699
465	699099.9966	1211140.457
466	699711.062	1211730.841
467	699258.6363	1208200.685
468	698767.0353	1208669.079
469	699466.2521	1209835.813
470	698772.9861	1209063.628
471	698294.4212	1208610.503
472	702163.2469	1206299.859
473	720364.8706	1183217.204
474	720391.764	1183198.175
475	720345.1551	1183245.912
476	721478.364	1181596.615
477	720049.5216	1183702.19
478	719315.1997	1184780.197
479	717300.791	1187049.702
480	716268.6771	1187957.259
481	722068.5311	1180583.305
482	719235.9731	1184893.741
483	716251.7204	1187978.277
484	716270.2181	1187955.34
485	716307.0597	1187909.469
486	699435.3616	1208990.815
487	699810.1259	1211795.912
488	699834.2249	1211814.954
489	699611.5152	1211756.325
490	699586.3704	1211752.646
491	696972.8927	1211467.357
492	720167.626	1183504.412
493	704312.1966	1209706.436
494	714325.8596	1190479.099
495	744293.2054	1205348.185
496	702015.4575	1206134.439
497	700377.8758	1217760.199
498	699990.0033	1217703.651
499	718634.4906	1211485.134
500	748868.9849	1234548.323
501	703858.4769	1213986.496
502	696962.7685	1211479.699
503	696962.7685	1211479.699
504	695633.7235	1212600.682
505	715119.468	1209319.32
506	720881.5374	1207448.408
507	715087.0434	1209274.582
508	719001.6744	1211518.086
509	702151.8341	1206277.218
510	701437.7277	1211868.858
511	701399.1138	1211876.72
512	702954.8086	1210575.9
513	703877.8347	1213922.286
514	721723.3885	1181262.825
515	721770.8913	1181194.396
516	714161.6157	1191076.876
517	720136.6973	1220624.296
518	716307.6034	1187908.792
519	702345.0808	1216875.512
520	704176.0511	1213447.769
521	699099.9966	1211140.457
522	703402.2054	1210216.353
523	703400.9694	1210216.926
524	746009.4328	1209872.854
525	703234.6288	1211891.799
526	704436.5985	1216311.551
527	702336.2857	1216865.955
528	705713.7539	1207941.062
529	712757.5721	1193807.078
530	698899.3008	1210410.951
531	758790.706	1206836.025
532	744690.2351	1208216.476
533	734741.5	1210453.203
534	701856.917	1214591.692
535	753321.5704	1220862.514
536	753321.5704	1220862.514
537	703368.921	1211844.208
538	704205.7405	1210533.485
539	703751.8628	1180800.557
540	704226.0365	1211482.282
541	744701.2833	1208489.243
542	701216.8553	1211913.552
543	712694.992	1212373.187
544	712218.6019	1189809.564
545	709925.4422	1212862.897
546	720986.6458	1211704.675
547	702828.482	1212124.333
548	704398.1006	1209733.559
549	709040.5067	1202527.242
550	727713.2154	1210208.965
551	737619.1926	1218226.628
552	704833.1326	1211601.159
553	696021.5026	1212889.51
554	698178.2064	1210994.305
555	699202.7029	1208360.34
556	696693.1037	1215446.301
557	714198.7943	1190956.204
558	702505.9956	1211422.296
559	743947.2492	1201879.316
560	713323.7174	1192622.963
561	713327.8596	1192615.152
562	706386.4117	1213110.286
563	725875.071	1210525.866
564	772994.1285	1249834.933
565	714009.3069	1192546.017
566	713601.1479	1193542.273
567	713032.445	1193163.972
568	698485.4864	1210767.73
569	715379.015	1189016.635
570	744184.5605	1206808.166
571	722418.7765	1179804.69
572	704232.4649	1211476.39
573	717961.2427	1194116.119
574	710795.1502	1200440.03
575	702928.0975	1205430.93
576	704384.8454	1214307.378
577	707060.8877	1205409.718
578	713669.6813	1212125.477
579	713069.4125	1212284.392
580	758952.0633	1206844.51
581	704371.1632	1214378.321
582	704637.971	1209442.431
583	707423.6865	1213181.979
584	713410.396	1192461.496
585	713649.5855	1193420.743
586	711687.281	1200634.719
587	713323.7042	1192622.985
588	703118.6468	1211917.611
589	703888.2547	1211654.667
590	704228.6235	1211463.328
591	703836.6437	1211672.415
592	703854.9122	1210007.298
593	696158.7769	1188546.738
594	713540.8015	1192407.983
595	707062.1349	1205409.827
596	724207.8337	1210889.65
597	713746.4194	1212079.067
598	714664.5737	1201470.987
599	756783.2486	1206581.892
600	747640.5438	1207227.965
601	745290.2771	1208150.391
602	726469.7527	1210432.114
603	726470.4199	1210431.912
604	704245.49	1211463.686
605	744700.9044	1208605.879
606	700886.5753	1217840.105
607	698334.3572	1208614.75
608	704400.2017	1209730.929
609	697519.8304	1211244.821
610	713522.2495	1213487.679
611	704039.4382	1215130.191
612	697745.1433	1211304.116
613	702224.4993	1206347.969
614	757351.6914	1239184.608
615	699371.8632	1210169.141
616	700283.3747	1210846.781
617	712069.2382	1197358.951
618	774250.3509	1251649.185
619	706367.497	1188481.248
620	710177.9237	1187036.464
621	699931.077	1210765.899
622	701346.6316	1212620.22
623	710340.5444	1189823.94
624	704902.1312	1189049.797
625	704812.206	1188923.706
626	712578.8492	1194701.901
627	737632.7111	1218238.709
628	696728.7928	1211515.913
629	765556.6173	1263364.828
630	759271.8391	1203432.041
631	759272.0778	1203416.115
632	760566.3898	1206814.9
633	703876.3221	1211672.582
634	758384.7529	1240391.006
635	757532.1639	1239393.462
636	705638.9084	1213589.225
637	771347.0472	1248452.19
638	756430.8696	1238038.313
639	765743.4451	1263651.366
640	707496.5591	1186397.008
641	719001.641	1211518.09
642	765556.6173	1263364.828
643	765690.8121	1263579.332
644	704690.5159	1209373.61
645	765967.0539	1263945.716
646	765653.8881	1263516.949
647	765967.0539	1263945.716
648	765658.9325	1263526.422
649	763134.9233	1261649.745
650	712213.2494	1200795.336
651	758883.7229	1206317.18
652	757728.7647	1206861.422
653	744737.0256	1208308.273
654	718940.2253	1211513.074
655	711665.6406	1207141.073
656	711649.5474	1207132.514
657	745000.1812	1209797.059
658	762591.3092	1208911.876
659	712779.0417	1188569.491
660	715282.0255	1189141.297
661	715304.2565	1189119.259
662	780223.1151	1197151.606
663	765958.0636	1263933.74
664	719001.641	1211518.09
665	719001.641	1211518.09
666	719001.641	1211518.09
667	719001.641	1211518.09
668	719013.1955	1211516.725
669	718959.8245	1211514.675
670	762679.0989	1211501.737
671	773713.1031	1251220.411
672	714068.9418	1183692.576
673	704644.9786	1213517.779
674	737025.3265	1223416.939
675	718758.4425	1211496.386
676	703679.5075	1210022.012
677	733905.756	1211606.4
678	733219.7096	1210441.367
679	745437.4951	1208109.328
680	764403.3202	1208182.451
681	703403.9808	1210215.531
682	714197.8275	1190959.21
683	698629.5774	1210662.353
684	700918.717	1211031.166
685	701693.3811	1217964.763
686	737521.9778	1220639.965
687	725577.4429	1223540.931
688	737567.8527	1218180.759
689	739324.8614	1226636.782
690	714410.7425	1201367.238
691	704126.0398	1209973.77
692	709319.7332	1189456.253
693	708831.1568	1189262.031
694	745417.9698	1234378.593
695	701562.931	1211845.816
696	695563.1408	1212223.02
697	724169.8326	1210909.757
698	726081.7399	1210498.277
699	763110.4975	1212832.089
700	715574.0801	1211363.734
701	712682.8013	1212386.297
702	710938.4913	1212883.948
703	756741.1895	1238551.08
704	705084.1394	1213537.117
705	705069.9957	1213535.834
706	708128.7243	1213096.777
707	701349.7218	1211650.329
708	712585.7732	1195074.735
709	701817.4888	1212739.629
710	699804.7433	1211817.995
711	721962	1180811.246
712	732809.5915	1187725.69
713	744682.532	1208196.582
714	718045.0058	1211388.031
715	718279.0418	1211437.077
716	718339.3356	1211443.785
717	702405.3471	1206545.982
718	701384.7159	1211879.651
719	702704.8654	1212449.125
720	701330.8474	1212615.943
721	696151.4119	1188550.308
722	695956.7614	1188751.569
723	695948.6732	1212847.777
724	698843.3698	1187213.47
725	698871.7358	1187191.292
726	698361.2053	1187577.044
727	697004.6034	1188319.401
728	698390.2839	1187555.501
729	774754.8679	1252554.09
730	767468.4968	1250359.498
731	714456.91	1190097.84
732	721821.3116	1181113.383
733	762649.7074	1211695.894
734	765705.7321	1263602.206
735	743881.2204	1210415.857
736	726396.4075	1221869.51
737	758879.406	1206168.009
738	696962.7685	1211479.699
739	696487.4464	1213114.718
740	712821.5265	1193653.561
741	712871.8462	1193526.149
742	713445.1839	1193921.888
743	703208.8589	1211887.332
744	711366.1544	1189987.932
745	696940.0428	1211485.601
746	696962.7685	1211479.699
747	718994.1133	1211517.475
748	719445.5893	1211418.284
749	719574.113	1211418.501
750	719598.9442	1211423.467
751	719084.8302	1211498.752
752	719574.8798	1211418.581
753	715575.857	1209960.584
754	715764.2923	1210215.446
755	701434.0194	1211869.613
756	754172.4296	1206431.087
757	700015.0366	1210785.746
758	719874.2333	1183938.024
759	726407.1411	1221859.215
760	699141.978	1211155.694
761	699212.8376	1211277.021
762	704139.3208	1209924.359
763	701561.8142	1211845.99
764	702843.5602	1205464.442
765	702933.7587	1205408.781
766	701361.2211	1211884.121
767	702957.0893	1205394.384
768	701549.3118	1211847.938
769	701369.2501	1211882.801
770	707814.5081	1215342.057
771	765924.7716	1263889.391
772	703005.1234	1187452.356
773	696779.0325	1213545.377
774	698677.6691	1211741.551
775	765967.0539	1263945.716
776	765967.0539	1263945.716
777	765967.0539	1263945.716
778	765967.0539	1263945.716
779	765838.3141	1263775.773
780	765556.6173	1263364.828
781	705497.1898	1213583.759
782	756299.2687	1237819.008
783	700598.9159	1212426.981
784	763071.2167	1212771.46
785	745209.2587	1209494.738
786	699312.1245	1211383.382
787	757353.2319	1206771.937
788	754656.6445	1212009.639
789	760015.5139	1206823.922
790	713578.3057	1192426.244
791	756376.483	1237948.456
792	704257.1965	1211452.269
793	701648.4006	1211834.084
794	713690.4576	1193317.98
795	719310.605	1211449.254
796	765765.9155	1246809.582
797	765704.3041	1246776.174
798	767018.6399	1247428.427
799	771437.277	1248520.336
800	772129.3462	1249058.266
801	770080.6457	1247978.534
802	721418.8056	1224198.422
803	737236.2766	1226141.618
804	708966.3115	1213014.104
805	707714.1519	1213071.174
806	765967.0539	1263945.716
807	770356.7943	1247926.145
808	695566.3893	1212240.977
809	695553.7737	1212157.128
810	699242.3073	1211311.846
811	699587.3616	1211752.684
812	700700.9078	1212010.849
813	701400.7696	1211876.383
814	711683.7527	1207150.707
815	703785.3737	1204935.54
816	701930.5039	1211822.834
817	702983.936	1213027.75
818	765666.4209	1263540.484
819	706205.1776	1207088.933
820	779207.7411	1197546.068
821	702096.0301	1211741.212
822	702104.0051	1211737.016
823	701503.0694	1211855.656
824	701531.539	1211850.708
825	702362.2876	1211604.546
826	703237.8041	1210275.36
827	703220.9976	1210283.752
828	710745.2389	1179421.694
829	737563.8512	1218177.184
830	735713.8006	1216424.136
831	735340.5709	1215958.828
832	735450.2205	1216205.743
833	737650.4644	1218254.575
834	737799.1934	1218858.029
835	737647.316	1219846.501
836	737393.2422	1221440.284
837	737425.0333	1221246.123
838	737501.4995	1220758.821
839	735273.6214	1215138.134
840	733906.1623	1211304.315
841	737809.851	1218426.248
842	737032.5682	1223374.593
843	735869.899	1216500.173
844	734741.5499	1214189.074
845	733904.1328	1210642.302
846	733897.2051	1210730.077
847	736905.3569	1217582.971
848	735442.4271	1216192.052
849	737554.473	1218168.804
850	737655.8384	1218259.378
851	733997.2994	1212915.535
852	736029.657	1216547.325
853	733970.7288	1212871.213
854	734017.5311	1212948.586
855	704156.6461	1214853.741
856	737423.092	1218051.43
857	737407.7093	1218037.687
858	736074.1967	1216545.524
859	735103.5781	1214837.083
860	735382.8866	1216495.22
861	732453.7322	1218825.576
862	733603.1056	1218646.396
863	729468.6254	1219611.517
864	700200.9684	1217734.531
865	737182.859	1222649.339
866	706464.4028	1212197.517
867	737668.3138	1219709.599
868	737825.9706	1218688.839
869	745139.7252	1209102.786
870	745075.4889	1209006.081
871	744707.9328	1209034.902
872	745253.5311	1209341.265
873	746221.7373	1209650.596
874	745206.7691	1209500.313
875	745292.6754	1210265.311
876	745329.1708	1210253.36
877	744660.706	1208149.507
878	762257.8987	1207716.995
879	762258.9288	1207720.574
880	761595.3906	1207149.22
881	756644.3853	1206581.458
882	752805.5282	1206313.461
883	746150.8946	1209729.491
884	745013.3209	1209780.928
885	745821.7743	1210028.295
886	746235.7319	1209626.505
887	709403.6183	1212946.704
888	709405.1931	1212946.45
889	708801.7756	1213041.715
890	771874.4644	1260727.291
891	764299.8991	1245898.799
892	736351.0927	1217011.56
893	756926.4012	1206624.764
894	703624.8401	1211745.123
895	749707.6183	1234922.632
896	743372.6351	1229836.097
897	707497.0691	1218665.312
898	722205.8531	1180290.998
899	708308.5044	1212365.684
900	702719.836	1185289.349
901	702236.846	1185172.72
902	702541.9716	1185246.395
903	702335.6197	1185196.57
904	733732.3786	1194880.288
905	713859.339	1212012.752
906	721921.9445	1180875.592
907	722121.5755	1180437.772
908	722304.3491	1180053.628
909	722540.9661	1179550.975
910	716730.348	1187408.186
911	715875.8078	1188444.111
912	715625.9629	1188750.026
913	721813.251	1181128.582
914	715902.507	1188411.022
915	720486.3108	1183060.304
916	722974.1473	1178664.159
917	715895.6461	1188419.525
918	715861.5454	1188461.79
919	719429.5977	1184612.291
920	722678.1937	1179289.885
921	715904.0291	1188409.136
922	722976.108	1178660.133
923	701837.5226	1211825.877
924	703151.1542	1213069.951
925	703119.2186	1210379.602
926	702151.7119	1206277.096
927	700927.0878	1211971.146
928	699155.5925	1210931.043
929	744822.7491	1210017.434
930	699100.0134	1211132.26
931	713644.941	1192082.947
932	713555.7711	1192228.614
933	737559.6751	1220408.505
934	699113.1803	1210554.069
935	698174.8018	1210996.993
936	702186.5201	1211694.24
937	700336.2731	1211958.925
938	703580.6027	1210072.602
939	696944.0615	1211484.557
940	700242.2152	1210837.545
941	702403.4057	1211568.571
942	746699.3296	1208837.889
943	721783.5836	1181175.752
944	722781.2214	1179078.728
945	721622.363	1181408.951
946	765845.2166	1263784.825
947	715789.957	1188519.195
948	722399.89	1179872.506
949	721823.7663	1181083.657
950	714289.8528	1190560.236
951	720011.6477	1183757.763
952	765967.0539	1263945.716
953	765809.2253	1263737.632
954	721811.4283	1181132.019
955	706577.544	1213258.362
956	762597.35	1208933.631
957	737452.5568	1221060.364
958	737453.7518	1221053.582
959	705508.0483	1212324.769
960	765904.7464	1263862.89
961	765967.0539	1263945.716
962	702552.355	1213075.115
963	764980.8814	1246566.071
964	718285.8921	1211437.839
965	718885.8333	1211501.539
966	743782.8279	1210416.796
967	699202.4532	1210767.998
968	699198.0861	1210782.828
969	699410.9527	1210666.328
970	699238.8724	1210644.392
971	699205.5212	1210758.028
972	699432.0549	1210670.468
973	699466.8763	1210677.3
974	695591.8137	1212398.37
975	744548.657	1198941.658
976	737744.7088	1195873.312
977	742404.409	1210416.202
978	765656.7854	1263522.39
979	765663.0302	1263534.117
980	765684.0017	1263568.89
981	734279.7886	1210459.338
982	745860.0691	1209997.908
983	743464.7587	1205483.422
984	744267.0983	1197992.417
985	743900.6662	1206279.923
986	700474.4916	1210892.784
987	746602.5624	1209001.866
988	745873.4596	1209987.191
989	733904.7089	1212419.855
990	733893.662	1212419.643
991	772263.0815	1201464.07
992	772261.7967	1201466.599
993	765967.0539	1263945.716
994	765965.757	1263943.989
995	765967.0539	1263945.716
996	705853.5561	1187093.969
997	701250.1547	1217898.102
998	703905.9955	1216166.58
999	703975.757	1213279.078
1000	704015.1526	1213314.002
